evaluation_id,order_id,rating,content,evaluation_time
49220,670,5,,2024-12-01 22:10:50
49221,672,4,送餐员礼貌，服务真的赞。,2024-12-02 07:11:20
49222,673,5,整体体验特别好，特别推荐！,2024-12-01 21:11:58
49223,675,5,,2024-12-02 15:12:12
49224,677,4,餐厅环境有氛围，用餐氛围温暖。,2024-12-03 16:12:54
49225,680,4,,2024-12-02 15:14:56
49226,681,4,,2024-12-02 07:15:04
49227,683,5,,2024-12-03 18:15:22
49228,684,4,第一次尝试，值得推荐，会再来光顾。,2024-12-02 01:15:44
49229,686,4,食材爽口，软硬适中，味道真的赞不绝口！,2024-12-03 03:16:17
49230,688,2,,2024-12-03 13:16:30
49231,689,5,,2024-12-02 14:16:44
49232,690,5,,2024-12-02 07:17:13
49233,692,4,,2024-12-02 00:17:30
49234,697,4,送餐员礼貌，服务真的赞。,2024-12-03 05:18:30
49235,698,5,菜品惊艳，适中，我非常满意！,2024-12-02 03:18:52
49236,700,4,餐厅环境有氛围，用餐氛围温暖。,2024-12-03 06:19:11
49237,701,5,太惊艳了，超乎想象！,2024-12-02 00:19:56
49238,702,5,包装高端大气，餐具卫生，细节细节到位。,2024-12-02 07:20:03
49239,703,5,菜品鲜美，分量十足，我非常满意！,2024-12-03 16:20:18
49240,704,5,,2024-12-03 16:20:24
49241,705,4,,2024-12-03 11:21:08
49242,706,5,,2024-12-02 12:21:22
49243,708,5,食材色香俱佳，口感细腻，味道真的让人回味！,2024-12-02 04:21:33
49244,709,5,食材色香俱佳，口感细腻，味道真的让人回味！,2024-12-03 13:21:42
49245,711,4,菜品惊艳，令人满意，我非常惊喜！,2024-12-03 07:22:04
49246,714,4,,2024-12-02 00:22:51
49247,715,4,太香喷喷了，完全超预期！,2024-12-02 05:23:20
49248,716,5,包装环保，餐具干净，细节细节到位。,2024-12-03 05:23:41
49249,718,5,,2024-12-03 13:24:02
49250,719,4,,2024-12-02 06:24:38
49251,721,4,送餐员特别友好，服务真的很贴心。,2024-12-02 17:25:50
49252,722,2,等待时间久等，非常慢，不太满意。,2024-12-02 23:26:06
49253,723,4,整体体验完美，特别满意度爆表！,2024-12-02 22:26:15
49254,728,1,餐具脏，不合格，真的很失望。,2024-12-03 19:27:42
49255,730,4,,2024-12-02 08:28:40
49256,731,5,,2024-12-02 10:29:02
49257,733,4,,2024-12-03 07:29:53
49258,734,4,,2024-12-03 09:29:54
49259,735,4,,2024-12-03 20:00:12
49260,736,5,,2024-12-02 14:00:29
49261,738,5,,2024-12-03 00:01:45
49262,739,5,,2024-12-02 17:02:25
49263,740,4,,2024-12-04 04:02:30
49264,742,5,餐厅环境有氛围，用餐氛围特别棒。,2024-12-04 05:03:29
49265,743,4,,2024-12-04 02:03:32
49266,744,3,,2024-12-03 07:04:05
49267,745,5,,2024-12-03 17:04:31
49268,746,4,价格合理，不亏，性价比超高！,2024-12-04 03:05:47
49269,747,4,,2024-12-03 01:05:58
49270,748,5,送餐员专业，服务真的赞。,2024-12-04 08:06:03
49271,749,4,,2024-12-04 02:06:07
49272,751,4,菜品惊艳，恰到好处，我非常喜欢！,2024-12-03 00:06:52
49273,752,5,太好吃了，超乎想象！,2024-12-04 06:07:06
49274,753,5,太香喷喷了，超乎想象！,2024-12-03 16:07:09
49275,755,4,,2024-12-03 06:09:12
49276,756,4,,2024-12-02 15:09:38
49277,758,4,食材爽口，口感细腻，味道真的特别好吃！,2024-12-03 00:10:50
49278,759,5,,2024-12-02 15:10:57
49279,760,4,,2024-12-03 14:10:58
49280,762,4,,2024-12-03 14:12:56
49281,763,5,,2024-12-02 15:13:55
49282,765,4,,2024-12-03 22:14:18
49283,766,5,,2024-12-03 05:14:58
49284,767,4,,2024-12-03 19:15:02
49285,768,5,,2024-12-02 23:15:41
49286,770,4,,2024-12-02 21:16:48
49287,771,4,餐厅环境安静，用餐氛围不错。,2024-12-03 01:16:53
49288,773,4,,2024-12-04 04:17:30
49289,774,5,送餐员专业，服务真的一级棒。,2024-12-03 05:18:03
49290,775,4,第一次尝试，意外的惊喜，会继续支持。,2024-12-03 01:18:07
49291,776,5,价格合理，超满意，性价比超高！,2024-12-03 01:18:32
49292,779,2,本来期望期望高，结果不如预期。,2024-12-03 14:19:22
49293,780,2,配送超时，不专业，体验糟糕。,2024-12-04 11:19:22
49294,781,1,,2024-12-02 22:20:02
49295,783,4,餐厅环境整洁，用餐氛围不错。,2024-12-02 19:20:11
49296,784,5,,2024-12-02 15:20:12
49297,785,4,配送无延误，服务态度贴心，体验愉快。,2024-12-04 09:20:21
49298,786,5,第一次尝试，比预期好，会常点。,2024-12-03 14:21:01
49299,787,4,,2024-12-04 04:21:05
49300,789,5,送餐员亲切，服务真的一级棒。,2024-12-03 17:21:58
49301,791,5,整体体验五星好评，特别无可挑剔！,2024-12-03 12:22:23
49302,792,4,餐厅环境安静，用餐氛围让人放松。,2024-12-03 23:22:53
49303,793,4,,2024-12-02 19:24:20
49304,796,5,,2024-12-03 16:26:19
49305,797,4,包装严密，餐具实用，细节细节到位。,2024-12-03 09:27:03
49306,800,4,,2024-12-03 10:27:29
49307,801,4,包装高端大气，餐具贴心，细节专业水准。,2024-12-02 13:28:10
49308,804,4,包装严密，餐具实用，细节专业水准。,2024-12-03 23:29:52
49309,805,4,食材新鲜，口感细腻，味道真的一流！,2024-12-03 17:30:17
49310,806,5,,2024-12-04 02:30:23
49311,807,4,,2024-12-02 22:30:26
49312,808,5,价格超值，很值得，性价比超高！,2024-12-03 22:30:50
49313,810,1,包装不环保，凌乱，影响了体验。,2024-12-04 05:31:13
49314,811,5,,2024-12-02 22:31:26
49315,812,2,,2024-12-03 09:31:56
49316,814,4,,2024-12-03 19:32:28
49317,819,5,,2024-12-04 05:36:23
49318,820,1,,2024-12-03 07:37:05
49319,821,5,餐厅环境舒适，用餐氛围让人放松。,2024-12-03 09:37:13
49320,822,5,,2024-12-02 12:38:03
49321,823,4,,2024-12-03 23:39:13
49322,824,4,整体体验特别好，特别满意！,2024-12-03 19:39:22
49323,827,5,,2024-12-02 12:40:33
49324,828,5,,2024-12-02 17:41:41
49325,829,2,味道不入味，完全和描述不符。,2024-12-03 13:42:00
49326,830,5,,2024-12-03 04:42:00
49327,831,5,,2024-12-02 18:43:09
49328,832,4,,2024-12-03 16:43:29
49329,833,2,本来期望充满期待，结果很差。,2024-12-03 14:44:13
49330,834,5,,2024-12-04 10:44:23
49331,835,4,,2024-12-02 22:45:46
49332,838,4,,2024-12-02 20:46:23
49333,839,4,食材健康，软硬适中，味道真的一流！,2024-12-03 00:47:43
49334,840,2,食材有异味，糊糊的，味道怪怪的。,2024-12-03 23:48:16
49335,841,5,,2024-12-04 09:48:55
49336,842,4,价格划算，不亏，性价比超高！,2024-12-03 10:49:05
49337,843,4,,2024-12-03 14:49:26
49338,844,5,包装严密，餐具齐全，细节专业水准。,2024-12-03 02:49:52
49339,845,4,整体体验五星好评，特别值得！,2024-12-04 06:51:17
49340,847,5,,2024-12-03 14:51:29
49341,848,3,菜品不入味，不值这个价，让我很不开心。,2024-12-02 16:52:02
49342,849,4,食材爽口，口感细腻，味道真的一流！,2024-12-04 02:52:34
49343,850,4,食材爽口，有嚼劲，味道真的特别好吃！,2024-12-04 01:53:22
49344,852,5,,2024-12-03 08:53:56
49345,853,5,,2024-12-04 02:54:01
49346,854,4,菜品鲜美，适中，我非常满足！,2024-12-03 22:54:45
49347,856,5,,2024-12-02 20:55:05
49348,857,5,,2024-12-03 23:55:32
49349,858,5,送餐员礼貌，服务真的一级棒。,2024-12-02 21:56:05
49350,862,4,,2024-12-04 00:58:09
49351,863,5,价格合理，超满意，性价比超高！,2024-12-02 20:58:14
49352,864,5,送餐员亲切，服务真的超级棒。,2024-12-03 17:59:06
49353,865,5,价格超值，物超所值，性价比超高！,2024-12-03 13:59:09
49354,868,4,,2024-12-04 06:00:47
49355,869,5,,2024-12-03 21:01:25
49356,870,5,,2024-12-04 05:01:44
49357,871,5,,2024-12-02 20:02:18
49358,872,4,,2024-12-03 02:02:55
49359,873,5,菜品惊艳，适中，我非常惊喜！,2024-12-04 08:03:03
49360,875,4,包装整洁，餐具干净，细节专业水准。,2024-12-03 23:04:08
49361,876,5,太美味了，完全超预期！,2024-12-04 04:04:16
49362,877,5,送餐员热心，服务真的值得表扬。,2024-12-04 12:05:32
49363,878,4,配送无延误，服务态度热情，体验愉快。,2024-12-03 09:05:52
49364,881,4,价格超值，不亏，性价比超高！,2024-12-02 23:06:02
49365,882,4,,2024-12-04 03:06:08
49366,883,5,配送提前送达，服务态度专业，体验很棒。,2024-12-03 04:06:26
49367,884,4,,2024-12-03 00:06:53
49368,885,2,包装不环保，邋遢，影响了体验。,2024-12-02 22:08:24
49369,886,4,包装严密，餐具齐全，细节很用心。,2024-12-03 01:08:34
49370,888,4,太美味了，意外地好！,2024-12-03 21:09:03
49371,890,4,,2024-12-03 21:10:09
49372,891,4,,2024-12-03 03:10:20
49373,892,3,价格溢价严重，性价比低，不会不推荐。,2024-12-03 11:11:21
49374,893,4,,2024-12-03 11:11:23
49375,894,5,太美味了，出乎意料！,2024-12-04 07:12:02
49376,895,4,,2024-12-02 16:12:42
49377,897,5,餐厅环境整洁，用餐氛围温暖。,2024-12-03 22:14:07
49378,899,4,整体体验非常棒，特别满意度爆表！,2024-12-03 01:14:44
49379,900,3,,2024-12-03 01:14:54
49380,904,5,包装高端大气，餐具实用，细节专业水准。,2024-12-03 10:15:34
49381,905,5,食材充满活力，层次丰富，味道真的特别好吃！,2024-12-03 11:15:53
49382,906,5,,2024-12-02 14:16:13
49383,907,4,餐厅环境舒适，用餐氛围不错。,2024-12-04 02:16:33
49384,908,4,太让人陶醉了，完全超预期！,2024-12-04 02:19:19
49385,909,5,配送提前送达，服务态度专业，体验愉快。,2024-12-03 15:19:19
49386,912,4,太美味了，出乎意料！,2024-12-03 09:19:48
49387,916,5,,2024-12-03 13:21:16
49388,917,4,价格亲民，很值得，性价比超高！,2024-12-03 01:21:44
49389,918,5,,2024-12-04 00:21:53
49390,919,4,,2024-12-04 09:22:20
49391,920,5,,2024-12-03 08:22:23
49392,921,4,,2024-12-03 00:22:28
49393,923,2,本来期望充满期待，结果与描述不符。,2024-12-02 13:25:01
49394,925,4,价格合理，物超所值，性价比超高！,2024-12-03 06:26:11
49395,926,4,,2024-12-03 23:26:12
49396,927,5,第一次尝试，比预期好，会常点。,2024-12-03 15:26:28
49397,928,5,太美味了，很惊喜！,2024-12-03 15:26:34
49398,930,5,价格超值，超满意，性价比超高！,2024-12-02 19:27:19
49399,931,4,,2024-12-02 15:27:59
49400,932,5,送餐员专业，服务真的赞。,2024-12-04 04:28:08
49401,933,5,,2024-12-04 10:28:43
49402,935,5,餐厅环境有氛围，用餐氛围温暖。,2024-12-03 02:29:13
49403,936,4,,2024-12-03 17:29:39
49404,937,5,,2024-12-02 20:30:19
49405,939,5,,2024-12-04 09:30:43
49406,941,5,,2024-12-02 20:32:11
49407,944,5,菜品可口，令人满意，我非常惊喜！,2024-12-02 14:32:18
49408,945,5,第一次尝试，值得推荐，会再次购买。,2024-12-03 21:32:23
49409,946,3,,2024-12-03 01:32:51
49410,947,2,,2024-12-03 04:33:14
49411,951,5,,2024-12-04 03:35:22
49412,953,5,,2024-12-02 16:36:18
49413,954,2,,2024-12-04 08:36:34
49414,956,4,,2024-12-03 03:38:07
49415,957,5,,2024-12-04 05:38:58
49416,958,4,食材新鲜，层次丰富，味道真的特别好吃！,2024-12-03 01:39:20
49417,959,5,菜品丰富，分量十足，我非常惊喜！,2024-12-04 04:39:30
49418,961,3,,2024-12-03 02:40:19
49419,962,4,太香喷喷了，很惊喜！,2024-12-04 10:41:12
49420,963,5,送餐员亲切，服务真的超级棒。,2024-12-04 09:42:07
49421,965,4,送餐员亲切，服务真的一级棒。,2024-12-04 02:42:17
49422,966,4,太香喷喷了，完全超预期！,2024-12-02 17:42:53
49423,969,4,菜品丰富，分量十足，我非常喜欢！,2024-12-02 19:44:03
49424,970,4,,2024-12-03 07:45:01
49425,971,4,,2024-12-03 15:45:21
49426,972,5,送餐员专业，服务真的值得表扬。,2024-12-03 18:45:58
49427,973,4,,2024-12-03 09:46:26
49428,974,4,,2024-12-03 04:46:37
49429,975,5,,2024-12-03 01:46:47
49430,976,3,餐具脏，不卫生，真的很失望。,2024-12-03 06:47:01
49431,977,5,菜品鲜美，非常足，我非常惊喜！,2024-12-02 16:47:52
49432,979,4,整体体验非常棒，特别满意！,2024-12-02 23:48:34
49433,980,5,,2024-12-04 05:49:09
49434,981,3,价格太贵，浪费钱，不会不推荐。,2024-12-03 18:51:15
49435,984,5,,2024-12-03 16:52:35
49436,985,4,配送准时，服务态度热情，体验超出预期。,2024-12-04 11:53:21
49437,988,5,太美味了，完全超预期！,2024-12-02 20:54:42
49438,989,5,包装整洁，餐具实用，细节无可挑剔。,2024-12-04 06:55:10
49439,990,5,价格超值，很值得，性价比超高！,2024-12-04 03:55:16
49440,991,5,,2024-12-03 12:57:18
49441,992,5,送餐员专业，服务真的超级棒。,2024-12-04 12:57:45
49442,993,4,食材色香俱佳，口感细腻，味道真的一流！,2024-12-03 12:58:34
49443,995,4,餐厅环境整洁，用餐氛围温暖。,2024-12-03 11:59:53
49444,996,5,包装高端大气，餐具干净，细节专业水准。,2024-12-04 07:00:28
49445,998,2,,2024-12-04 12:01:02
49446,999,5,,2024-12-02 22:01:38
49447,1000,2,,2024-12-02 15:01:38
49448,1001,5,包装环保，餐具卫生，细节很用心。,2024-12-03 20:01:44
49449,1002,4,配送非常快，服务态度周到，体验很棒。,2024-12-02 16:02:25
49450,1003,5,菜品惊艳，令人满意，我非常开心！,2024-12-03 09:02:33
49451,1004,4,配送提前送达，服务态度热情，体验很棒。,2024-12-04 05:02:35
49452,1005,4,价格合理，物超所值，性价比超高！,2024-12-04 09:03:49
49453,1006,5,送餐员礼貌，服务真的一级棒。,2024-12-02 18:03:52
49454,1008,1,价格价格虚高，性价比低，不会再也不来了。,2024-12-03 23:04:41
49455,1009,5,菜品惊艳，分量十足，我非常开心！,2024-12-02 23:05:18
49456,1011,4,,2024-12-04 10:05:46
49457,1012,4,,2024-12-02 17:06:05
49458,1014,5,,2024-12-03 15:06:36
49459,1015,5,太让人陶醉了，超乎想象！,2024-12-03 10:06:41
49460,1016,5,包装精美，餐具干净，细节很用心。,2024-12-03 16:07:28
49461,1019,4,,2024-12-03 12:08:10
49462,1020,5,菜品入味，适中，我非常满意！,2024-12-04 01:08:54
49463,1022,1,本来期望很高，结果不如预期。,2024-12-03 02:09:18
49464,1023,4,价格超值，不亏，性价比超高！,2024-12-02 19:09:20
49465,1024,4,,2024-12-04 02:09:37
49466,1025,1,,2024-12-03 14:09:37
49467,1026,5,,2024-12-03 01:10:30
49468,1027,3,配送超时，敷衍，体验差强人意。,2024-12-03 22:10:30
49469,1028,4,,2024-12-03 20:10:35
49470,1029,4,整体体验五星好评，特别值得！,2024-12-02 22:10:45
49471,1030,5,价格便宜实惠，超满意，性价比超高！,2024-12-04 11:10:50
49472,1031,5,第一次尝试，让我惊讶，会推荐给朋友。,2024-12-02 22:11:03
49473,1032,5,,2024-12-02 19:11:14
49474,1033,5,,2024-12-02 15:11:14
49475,1034,4,,2024-12-04 03:11:38
49476,1035,5,,2024-12-04 06:12:00
49477,1036,4,第一次尝试，比预期好，会再来光顾。,2024-12-04 07:12:04
49478,1037,5,,2024-12-04 01:12:04
49479,1038,4,,2024-12-02 22:12:20
49480,1039,4,配送非常快，服务态度热情，体验完美。,2024-12-03 21:12:47
49481,1040,4,菜品香浓，恰到好处，我非常满意！,2024-12-04 00:13:09
49482,1041,4,太美味了，出乎意料！,2024-12-03 20:13:26
49483,1043,4,配送快速，服务态度热情，体验很棒。,2024-12-02 15:13:54
49484,1044,4,第一次尝试，让我惊讶，会常点。,2024-12-03 03:14:38
49485,1045,2,,2024-12-03 02:14:48
49486,1046,4,,2024-12-03 13:15:13
49487,1047,5,菜品鲜美，非常足，我非常喜欢！,2024-12-03 19:15:20
49488,1049,4,太香喷喷了，完全超预期！,2024-12-03 21:15:31
49489,1050,4,,2024-12-03 11:15:50
49490,1051,5,,2024-12-03 03:16:02
49491,1053,2,包装破损，油腻腻，影响了体验。,2024-12-02 16:16:36
49492,1054,5,,2024-12-03 08:16:37
49493,1055,3,,2024-12-04 04:17:18
49494,1056,4,价格超值，超高性价比，性价比超高！,2024-12-04 05:17:18
49495,1059,5,,2024-12-04 01:18:17
49496,1061,4,,2024-12-02 23:18:45
49497,1062,5,,2024-12-04 04:18:59
49498,1064,5,,2024-12-03 07:19:40
49499,1066,4,,2024-12-03 13:19:56
49500,1067,5,食材充满活力，口感细腻，味道真的让人回味！,2024-12-03 05:20:12
49501,1068,2,,2024-12-02 20:20:13
49502,1069,4,,2024-12-04 01:20:15
49503,1070,4,,2024-12-03 02:20:23
49504,1071,5,餐厅环境舒适，用餐氛围有格调。,2024-12-02 17:20:37
49505,1072,4,,2024-12-03 19:20:40
49506,1073,5,太好吃了，超乎想象！,2024-12-04 08:20:54
49507,1074,5,,2024-12-03 16:21:45
49508,1077,5,,2024-12-02 20:22:01
49509,1078,4,,2024-12-04 13:22:19
49510,1079,5,,2024-12-03 15:22:38
49511,1080,4,,2024-12-03 23:22:41
49512,1081,4,,2024-12-04 11:22:55
49513,1082,5,第一次尝试，值得推荐，会继续支持。,2024-12-03 17:23:04
49514,1083,4,,2024-12-02 15:23:05
49515,1084,5,,2024-12-03 10:23:24
49516,1085,4,,2024-12-02 15:23:25
49517,1086,5,价格合理，超高性价比，性价比超高！,2024-12-04 10:23:32
49518,1087,4,,2024-12-03 16:23:40
49519,1088,5,菜品绝佳，恰到好处，我非常满意！,2024-12-04 11:23:52
49520,1090,4,配送非常快，服务态度热情，体验完美。,2024-12-02 17:23:59
49521,1091,3,,2024-12-03 16:24:17
49522,1092,5,,2024-12-03 15:24:18
49523,1095,5,,2024-12-02 14:24:36
49524,1098,4,第一次尝试，意外的惊喜，会再来光顾。,2024-12-03 10:25:25
49525,1099,1,等待时间浪费时间，拖延，不太满意。,2024-12-02 19:25:34
49526,1100,4,,2024-12-03 02:26:02
49527,1101,5,,2024-12-04 11:26:07
49528,1102,5,,2024-12-04 13:26:17
49529,1103,2,等待时间漫长，超慢，不太满意。,2024-12-02 17:26:31
49530,1104,5,,2024-12-03 11:27:17
49531,1105,5,配送无延误，服务态度贴心，体验超出预期。,2024-12-04 12:27:29
49532,1106,4,太让人陶醉了，很惊喜！,2024-12-03 13:27:32
49533,1109,4,包装高端大气，餐具齐全，细节令人感动。,2024-12-03 16:28:15
49534,1111,4,菜品绝佳，恰到好处，我非常惊喜！,2024-12-03 06:29:02
49535,1114,5,,2024-12-02 18:01:11
49536,1116,4,,2024-12-02 19:01:57
49537,1117,4,,2024-12-02 22:01:59
49538,1118,5,,2024-12-03 11:02:44
49539,1122,2,,2024-12-03 22:06:07
49540,1123,4,,2024-12-04 09:06:07
49541,1124,5,整体体验值得点赞，特别推荐！,2024-12-03 12:06:16
49542,1125,5,,2024-12-03 17:06:46
49543,1128,2,,2024-12-03 04:07:04
49544,1130,4,食材色香俱佳，软硬适中，味道真的赞不绝口！,2024-12-03 23:07:13
49545,1131,4,菜品丰富，令人满意，我非常满足！,2024-12-03 16:08:10
49546,1132,5,,2024-12-03 18:08:15
49547,1133,5,,2024-12-02 22:08:58
49548,1134,1,,2024-12-04 17:09:17
49549,1135,4,,2024-12-04 00:09:37
49550,1136,4,配送准时，服务态度热情，体验无可挑剔。,2024-12-03 03:10:16
49551,1137,5,包装严密，餐具干净，细节无可挑剔。,2024-12-02 20:10:42
49552,1138,5,,2024-12-04 05:10:55
49553,1139,5,,2024-12-03 18:10:58
49554,1141,4,,2024-12-03 09:11:36
49555,1143,1,配送延迟，态度冷淡，体验糟糕。,2024-12-02 22:13:03
49556,1144,5,菜品惊艳，分量十足，我非常满足！,2024-12-03 15:13:40
49557,1145,4,,2024-12-02 19:14:32
49558,1147,4,,2024-12-04 07:16:12
49559,1149,4,价格合理，很值得，性价比超高！,2024-12-04 07:17:40
49560,1150,4,,2024-12-03 20:18:08
49561,1151,4,,2024-12-03 14:18:43
