order_id,user_id,order_time,status,total_amount
536,698,2024-12-01 18:48:32,已出餐,13.3
537,499,2024-12-01 18:48:35,已出餐,41.3
538,401,2024-12-01 18:49:27,已出餐,32.2
539,507,2024-12-01 18:51:28,已出餐,41.3
540,232,2024-12-01 18:51:42,已出餐,20.3
541,740,2024-12-01 18:51:47,已出餐,11.2
542,804,2024-12-01 18:52:16,已出餐,8.4
543,697,2024-12-01 18:52:23,已出餐,35.7
544,1076,2024-12-01 18:52:33,已出餐,32.2
545,1085,2024-12-01 18:53:15,已出餐,30.1
546,1097,2024-12-01 18:53:49,已出餐,44.1
547,31,2024-12-01 18:53:52,已出餐,12.6
548,164,2024-12-01 18:54:20,已出餐,19.25
549,724,2024-12-01 18:55:02,已出餐,37.45
550,927,2024-12-01 18:55:30,已出餐,10.5
551,263,2024-12-01 18:56:35,已出餐,13.3
552,732,2024-12-01 18:56:38,已出餐,56.7
553,672,2024-12-01 18:57:09,已出餐,42.0
554,61,2024-12-01 18:57:20,已出餐,54.6
555,492,2024-12-01 18:57:51,已出餐,37.1
556,73,2024-12-01 18:58:12,已出餐,43.75
557,1092,2024-12-01 18:59:21,已出餐,26.25
558,838,2024-12-01 18:59:34,已出餐,18.2
559,916,2024-12-01 19:00:41,已出餐,12.25
560,966,2024-12-01 19:02:12,已出餐,29.4
561,980,2024-12-01 19:02:12,已出餐,12.25
562,901,2024-12-01 19:03:12,已出餐,6.3
563,465,2024-12-01 19:03:44,已出餐,25.9
564,723,2024-12-01 19:04:30,已出餐,8.4
565,18,2024-12-01 19:04:45,已出餐,19.95
566,122,2024-12-01 19:05:10,已出餐,40.25
567,556,2024-12-01 19:06:53,已出餐,41.3
568,213,2024-12-01 19:07:18,已出餐,11.2
569,497,2024-12-01 19:08:02,已出餐,11.2
570,743,2024-12-01 19:08:12,已出餐,12.6
571,26,2024-12-01 19:08:16,已出餐,23.8
572,99,2024-12-01 19:08:31,已出餐,30.45
573,419,2024-12-01 19:08:50,已出餐,25.55
574,696,2024-12-01 19:09:10,已出餐,19.95
575,24,2024-12-01 19:09:58,已出餐,12.6
576,232,2024-12-01 19:11:36,已出餐,23.8
577,1088,2024-12-01 19:11:49,已出餐,36.75
578,342,2024-12-01 19:12:03,已出餐,38.5
579,645,2024-12-01 19:13:04,已出餐,33.25
580,1100,2024-12-01 19:13:23,已出餐,22.75
581,266,2024-12-01 19:14:23,已出餐,45.85
582,227,2024-12-01 19:14:24,已出餐,13.3
583,337,2024-12-01 19:14:29,已出餐,26.6
584,1004,2024-12-01 19:15:01,已出餐,42.7
585,709,2024-12-01 19:16:34,已出餐,35.7
586,533,2024-12-01 19:18:29,已出餐,44.8
587,538,2024-12-01 19:19:11,已出餐,17.5
588,1088,2024-12-01 19:19:34,已出餐,27.3
589,526,2024-12-01 19:20:57,已出餐,15.75
590,464,2024-12-01 19:21:10,已出餐,47.95
591,744,2024-12-01 19:22:43,已出餐,35.7
592,127,2024-12-01 19:22:44,已出餐,36.05
593,603,2024-12-01 19:24:20,已出餐,32.2
594,431,2024-12-01 19:25:42,已出餐,25.55
595,349,2024-12-01 19:27:08,已出餐,37.8
596,449,2024-12-01 19:27:35,已出餐,45.85
597,98,2024-12-01 19:27:45,已出餐,12.6
598,244,2024-12-01 19:27:55,已出餐,20.3
599,923,2024-12-01 19:28:06,已出餐,37.8
600,582,2024-12-01 19:28:26,已出餐,44.1
601,142,2024-12-01 19:30:36,已出餐,35.7
602,63,2024-12-01 19:31:24,已出餐,12.25
603,987,2024-12-01 19:32:48,已出餐,37.1
604,346,2024-12-01 19:33:03,已出餐,30.1
605,968,2024-12-01 19:33:36,已出餐,14.7
606,501,2024-12-01 19:33:36,已出餐,19.25
607,701,2024-12-01 19:34:03,已出餐,38.85
608,904,2024-12-01 19:34:07,已出餐,32.55
609,214,2024-12-01 19:34:13,已出餐,15.75
610,558,2024-12-01 19:36:09,已出餐,35.7
611,1049,2024-12-01 19:37:06,已出餐,27.3
612,269,2024-12-01 19:37:48,已出餐,12.25
613,398,2024-12-01 19:38:51,已出餐,15.75
614,82,2024-12-01 19:40:59,已出餐,42.7
615,314,2024-12-01 19:41:05,已出餐,25.2
616,223,2024-12-01 19:41:29,已出餐,18.2
617,175,2024-12-01 19:43:57,已出餐,19.25
618,203,2024-12-01 19:46:18,已出餐,30.8
619,490,2024-12-01 19:47:45,已出餐,25.2
620,742,2024-12-01 19:48:24,已出餐,35.35
621,40,2024-12-01 19:48:35,已出餐,25.55
622,173,2024-12-01 19:48:37,已出餐,10.5
623,743,2024-12-01 19:49:16,已出餐,29.4
624,994,2024-12-01 19:49:25,已出餐,10.5
625,544,2024-12-01 19:50:16,已出餐,23.1
626,835,2024-12-01 19:50:41,已出餐,36.75
627,344,2024-12-01 19:52:31,已出餐,29.05
628,314,2024-12-01 19:53:18,已出餐,37.45
629,539,2024-12-01 19:53:22,已出餐,21.0
630,653,2024-12-01 19:54:43,已出餐,23.45
631,547,2024-12-01 19:55:35,已出餐,23.1
632,777,2024-12-01 19:56:13,已出餐,30.1
633,40,2024-12-01 19:57:00,已出餐,33.25
634,71,2024-12-01 19:57:47,已出餐,16.1
635,234,2024-12-01 19:58:19,已出餐,47.25
636,955,2024-12-01 19:58:24,已出餐,23.8
637,772,2024-12-01 19:58:24,已出餐,10.5
638,995,2024-12-01 19:58:35,已出餐,21.7
639,460,2024-12-01 19:58:57,已出餐,18.55
640,416,2024-12-01 19:59:01,已出餐,42.0
641,696,2024-12-01 20:00:36,已出餐,7.0
642,34,2024-12-01 20:00:48,已出餐,29.75
643,283,2024-12-01 20:01:30,已出餐,15.05
644,209,2024-12-01 20:01:50,已出餐,16.8
645,197,2024-12-01 20:02:21,已出餐,46.9
646,358,2024-12-01 20:02:36,已出餐,17.5
647,97,2024-12-01 20:03:03,已出餐,25.55
648,513,2024-12-01 20:03:07,已出餐,14.7
649,71,2024-12-01 20:03:09,已出餐,11.2
650,1014,2024-12-01 20:03:18,已出餐,35.35
651,460,2024-12-01 20:03:54,已出餐,37.45
652,355,2024-12-01 20:04:13,已出餐,16.8
653,394,2024-12-01 20:04:14,已出餐,16.8
654,907,2024-12-01 20:04:25,已出餐,14.0
655,52,2024-12-01 20:04:29,已出餐,10.5
656,837,2024-12-01 20:04:36,已出餐,26.95
657,728,2024-12-01 20:04:52,已出餐,21.0
658,29,2024-12-01 20:05:22,已出餐,12.25
659,161,2024-12-01 20:06:33,已出餐,45.5
660,719,2024-12-01 20:06:41,已出餐,29.05
661,911,2024-12-01 20:07:26,已出餐,16.8
662,195,2024-12-01 20:07:36,已出餐,15.75
663,445,2024-12-01 20:07:41,已出餐,29.05
664,537,2024-12-01 20:07:58,已出餐,40.6
665,250,2024-12-01 20:08:27,已出餐,9.8
666,738,2024-12-01 20:08:48,已出餐,21.0
667,742,2024-12-01 20:09:14,已出餐,34.3
668,394,2024-12-01 20:09:33,已出餐,35.0
669,844,2024-12-01 20:10:45,已出餐,13.3
670,838,2024-12-01 20:10:50,已出餐,21.0
671,559,2024-12-01 20:11:15,已出餐,18.2
672,279,2024-12-01 20:11:20,已出餐,43.75
673,818,2024-12-01 20:11:58,已出餐,33.6
674,1053,2024-12-01 20:12:12,已出餐,35.7
675,611,2024-12-01 20:12:12,已出餐,17.5
676,996,2024-12-01 20:12:40,已出餐,32.2
677,945,2024-12-01 20:12:54,已出餐,40.95
678,636,2024-12-01 20:14:31,已出餐,19.25
679,344,2024-12-01 20:14:55,已出餐,14.7
680,914,2024-12-01 20:14:56,已出餐,17.5
681,238,2024-12-01 20:15:04,已出餐,36.05
682,645,2024-12-01 20:15:04,已出餐,43.05
683,311,2024-12-01 20:15:22,已出餐,40.25
684,718,2024-12-01 20:15:44,已出餐,18.2
685,460,2024-12-01 20:16:06,已出餐,49.7
686,142,2024-12-01 20:16:17,已出餐,11.2
687,431,2024-12-01 20:16:26,已出餐,52.5
688,627,2024-12-01 20:16:30,已出餐,6.3
689,744,2024-12-01 20:16:44,已出餐,29.05
690,735,2024-12-01 20:17:13,已出餐,32.2
691,346,2024-12-01 20:17:20,已出餐,41.65
692,624,2024-12-01 20:17:30,已出餐,38.85
693,980,2024-12-01 20:18:05,已出餐,12.25
694,829,2024-12-01 20:18:06,已出餐,37.1
695,103,2024-12-01 20:18:08,已出餐,32.9
696,230,2024-12-01 20:18:22,已出餐,32.55
697,840,2024-12-01 20:18:30,已出餐,15.4
698,211,2024-12-01 20:18:52,已出餐,37.8
699,733,2024-12-01 20:19:06,已出餐,42.7
700,832,2024-12-01 20:19:11,已出餐,6.3
701,861,2024-12-01 20:19:56,已出餐,24.5
702,709,2024-12-01 20:20:03,已出餐,23.8
703,961,2024-12-01 20:20:18,已出餐,25.2
704,479,2024-12-01 20:20:24,已出餐,18.2
705,612,2024-12-01 20:21:08,已出餐,37.1
706,522,2024-12-01 20:21:22,已出餐,12.25
707,775,2024-12-01 20:21:25,已出餐,17.5
708,107,2024-12-01 20:21:33,已出餐,17.5
709,411,2024-12-01 20:21:42,已出餐,25.9
710,633,2024-12-01 20:21:59,已出餐,22.75
711,831,2024-12-01 20:22:04,已出餐,23.8
712,56,2024-12-01 20:22:30,已出餐,43.05
713,1084,2024-12-01 20:22:31,已出餐,30.1
714,855,2024-12-01 20:22:51,已出餐,28.0
715,1022,2024-12-01 20:23:20,已出餐,42.7
716,342,2024-12-01 20:23:41,已出餐,14.0
717,846,2024-12-01 20:23:51,已出餐,43.75
718,1004,2024-12-01 20:24:02,已出餐,15.75
719,282,2024-12-01 20:24:38,已出餐,23.8
720,594,2024-12-01 20:25:00,已出餐,8.75
721,1027,2024-12-01 20:25:50,已出餐,19.95
722,53,2024-12-01 20:26:06,已出餐,16.8
723,481,2024-12-01 20:26:15,已出餐,29.4
724,47,2024-12-01 20:26:29,已出餐,33.25
725,990,2024-12-01 20:26:37,已出餐,19.25
726,410,2024-12-01 20:27:05,已出餐,11.2
727,178,2024-12-01 20:27:38,已出餐,7.0
728,762,2024-12-01 20:27:42,已出餐,19.95
729,1072,2024-12-01 20:28:38,已出餐,50.75
730,875,2024-12-01 20:28:40,已出餐,28.7
731,60,2024-12-01 20:29:02,已出餐,15.75
732,975,2024-12-01 20:29:45,已出餐,26.6
733,296,2024-12-01 20:29:53,已出餐,42.35
734,751,2024-12-01 20:29:54,已出餐,7.7
735,666,2024-12-02 11:00:12,已出餐,29.05
736,1078,2024-12-02 11:00:29,已出餐,33.6
737,93,2024-12-02 11:00:38,已出餐,29.75
738,528,2024-12-02 11:01:45,已出餐,26.6
739,160,2024-12-02 11:02:25,已出餐,15.75
740,317,2024-12-02 11:02:30,已出餐,48.3
741,6,2024-12-02 11:02:54,已出餐,21.7
742,176,2024-12-02 11:03:29,已出餐,33.25
743,861,2024-12-02 11:03:32,已出餐,19.25
744,476,2024-12-02 11:04:05,已出餐,15.75
745,900,2024-12-02 11:04:31,已出餐,35.0
746,868,2024-12-02 11:05:47,已出餐,41.3
747,540,2024-12-02 11:05:58,已出餐,35.35
748,95,2024-12-02 11:06:03,已出餐,53.2
749,1056,2024-12-02 11:06:07,已出餐,32.2
750,592,2024-12-02 11:06:33,已出餐,42.35
751,894,2024-12-02 11:06:52,已出餐,32.55
752,491,2024-12-02 11:07:06,已出餐,40.6
753,873,2024-12-02 11:07:09,已出餐,35.0
754,694,2024-12-02 11:07:28,已出餐,52.85
755,849,2024-12-02 11:09:12,已出餐,25.9
756,1064,2024-12-02 11:09:38,已出餐,31.5
757,570,2024-12-02 11:09:40,已出餐,9.8
758,760,2024-12-02 11:10:50,已出餐,17.5
759,987,2024-12-02 11:10:57,已出餐,17.5
760,455,2024-12-02 11:10:58,已出餐,14.7
761,416,2024-12-02 11:12:55,已出餐,21.0
762,711,2024-12-02 11:12:56,已出餐,29.75
763,109,2024-12-02 11:13:55,已出餐,31.5
764,611,2024-12-02 11:14:13,已出餐,46.55
765,526,2024-12-02 11:14:18,已出餐,47.6
766,797,2024-12-02 11:14:58,已出餐,14.7
767,206,2024-12-02 11:15:02,已出餐,43.4
768,838,2024-12-02 11:15:41,已出餐,14.7
769,272,2024-12-02 11:16:13,已出餐,30.8
770,1047,2024-12-02 11:16:48,已出餐,33.95
771,18,2024-12-02 11:16:53,已出餐,23.1
772,249,2024-12-02 11:17:02,已出餐,20.3
773,88,2024-12-02 11:17:30,已出餐,12.6
774,795,2024-12-02 11:18:03,已出餐,29.75
775,410,2024-12-02 11:18:07,已出餐,30.8
776,766,2024-12-02 11:18:32,已出餐,6.3
777,400,2024-12-02 11:19:01,已出餐,16.8
778,801,2024-12-02 11:19:14,已出餐,33.95
779,605,2024-12-02 11:19:22,已出餐,7.0
780,621,2024-12-02 11:19:22,已出餐,17.5
781,189,2024-12-02 11:20:02,已出餐,18.9
782,181,2024-12-02 11:20:10,已出餐,29.4
783,337,2024-12-02 11:20:11,已出餐,29.05
784,42,2024-12-02 11:20:12,已出餐,30.1
785,297,2024-12-02 11:20:21,已出餐,23.8
786,260,2024-12-02 11:21:01,已出餐,32.55
787,410,2024-12-02 11:21:05,已出餐,22.05
788,167,2024-12-02 11:21:33,已出餐,8.75
789,704,2024-12-02 11:21:58,已出餐,8.75
790,819,2024-12-02 11:22:08,已出餐,14.7
791,881,2024-12-02 11:22:23,已出餐,56.7
792,848,2024-12-02 11:22:53,已出餐,6.3
793,499,2024-12-02 11:24:20,已出餐,32.55
794,1049,2024-12-02 11:25:30,已出餐,19.25
795,449,2024-12-02 11:25:37,已出餐,17.5
796,195,2024-12-02 11:26:19,已出餐,6.3
797,730,2024-12-02 11:27:03,已出餐,8.75
798,866,2024-12-02 11:27:09,已出餐,28.0
799,1036,2024-12-02 11:27:20,已出餐,20.3
800,383,2024-12-02 11:27:29,已出餐,35.0
801,1006,2024-12-02 11:28:10,已出餐,48.3
802,580,2024-12-02 11:28:37,已出餐,7.0
803,981,2024-12-02 11:29:09,已出餐,40.25
804,966,2024-12-02 11:29:52,已出餐,21.0
805,787,2024-12-02 11:30:17,已出餐,42.7
806,1034,2024-12-02 11:30:23,已出餐,36.75
807,611,2024-12-02 11:30:26,已出餐,28.7
808,1052,2024-12-02 11:30:50,已出餐,13.3
809,125,2024-12-02 11:30:58,已出餐,10.5
810,767,2024-12-02 11:31:13,已出餐,41.65
811,163,2024-12-02 11:31:26,已出餐,40.25
812,710,2024-12-02 11:31:56,已出餐,17.5
813,864,2024-12-02 11:31:59,已出餐,27.3
814,1087,2024-12-02 11:32:28,已出餐,33.25
815,645,2024-12-02 11:33:25,已出餐,27.3
816,1062,2024-12-02 11:33:44,已出餐,9.8
817,73,2024-12-02 11:34:33,已出餐,27.3
818,481,2024-12-02 11:34:54,已出餐,16.45
819,1086,2024-12-02 11:36:23,已出餐,33.6
820,687,2024-12-02 11:37:05,已出餐,29.4
821,176,2024-12-02 11:37:13,已出餐,46.9
822,1020,2024-12-02 11:38:03,已出餐,37.8
823,169,2024-12-02 11:39:13,已出餐,36.05
824,1086,2024-12-02 11:39:22,已出餐,30.8
825,523,2024-12-02 11:39:54,已出餐,30.8
826,455,2024-12-02 11:40:06,已出餐,42.35
827,708,2024-12-02 11:40:33,已出餐,17.5
828,1074,2024-12-02 11:41:41,已出餐,57.05
829,1044,2024-12-02 11:42:00,已出餐,14.7
830,897,2024-12-02 11:42:00,已出餐,16.8
831,252,2024-12-02 11:43:09,已出餐,42.0
832,767,2024-12-02 11:43:29,已出餐,20.3
833,882,2024-12-02 11:44:13,已出餐,20.3
834,1006,2024-12-02 11:44:23,已出餐,15.75
835,185,2024-12-02 11:45:46,已出餐,12.25
836,106,2024-12-02 11:45:48,已出餐,10.5
837,1075,2024-12-02 11:46:01,已出餐,23.8
838,657,2024-12-02 11:46:23,已出餐,41.65
839,57,2024-12-02 11:47:43,已出餐,28.35
840,514,2024-12-02 11:48:16,已出餐,13.3
841,200,2024-12-02 11:48:55,已出餐,18.55
842,556,2024-12-02 11:49:05,已出餐,15.75
843,1081,2024-12-02 11:49:26,已出餐,21.0
844,438,2024-12-02 11:49:52,已出餐,19.25
845,44,2024-12-02 11:51:17,已出餐,26.25
846,6,2024-12-02 11:51:19,已出餐,29.75
847,998,2024-12-02 11:51:29,已出餐,16.8
848,570,2024-12-02 11:52:02,已出餐,7.7
849,957,2024-12-02 11:52:34,已出餐,26.6
850,874,2024-12-02 11:53:22,已出餐,37.45
851,400,2024-12-02 11:53:37,已出餐,23.1
852,475,2024-12-02 11:53:56,已出餐,9.8
853,74,2024-12-02 11:54:01,已出餐,28.7
854,45,2024-12-02 11:54:45,已出餐,26.6
855,3,2024-12-02 11:54:57,已出餐,44.45
856,979,2024-12-02 11:55:05,已出餐,46.2
857,486,2024-12-02 11:55:32,已出餐,19.25
858,592,2024-12-02 11:56:05,已出餐,23.8
859,402,2024-12-02 11:56:37,已出餐,22.75
860,235,2024-12-02 11:57:00,已出餐,41.3
861,1069,2024-12-02 11:57:24,已出餐,9.1
862,239,2024-12-02 11:58:09,已出餐,21.0
863,187,2024-12-02 11:58:14,已出餐,41.3
864,216,2024-12-02 11:59:06,已出餐,23.8
865,521,2024-12-02 11:59:09,已出餐,26.6
866,854,2024-12-02 11:59:32,已出餐,29.05
867,507,2024-12-02 11:59:51,已出餐,37.1
868,1072,2024-12-02 12:00:47,已出餐,8.75
869,537,2024-12-02 12:01:25,已出餐,9.8
870,571,2024-12-02 12:01:44,已出餐,49.0
871,143,2024-12-02 12:02:18,已出餐,41.3
872,99,2024-12-02 12:02:55,已出餐,37.8
873,68,2024-12-02 12:03:03,已出餐,30.8
874,42,2024-12-02 12:03:59,已出餐,13.3
875,6,2024-12-02 12:04:08,已出餐,12.25
876,1004,2024-12-02 12:04:16,已出餐,24.85
877,602,2024-12-02 12:05:32,已出餐,25.2
878,1097,2024-12-02 12:05:52,已出餐,12.6
879,376,2024-12-02 12:05:55,已出餐,33.25
880,792,2024-12-02 12:05:57,已出餐,24.5
881,631,2024-12-02 12:06:02,已出餐,20.3
882,776,2024-12-02 12:06:08,已出餐,42.35
883,890,2024-12-02 12:06:26,已出餐,47.95
884,1019,2024-12-02 12:06:53,已出餐,12.25
885,226,2024-12-02 12:08:24,已出餐,12.6
886,272,2024-12-02 12:08:34,已出餐,49.35
887,683,2024-12-02 12:08:55,已出餐,21.0
888,398,2024-12-02 12:09:03,已出餐,8.4
889,1039,2024-12-02 12:09:34,已出餐,15.75
890,703,2024-12-02 12:10:09,已出餐,31.5
891,395,2024-12-02 12:10:20,已出餐,29.05
892,968,2024-12-02 12:11:21,已出餐,12.25
893,355,2024-12-02 12:11:23,已出餐,21.35
894,1068,2024-12-02 12:12:02,已出餐,21.0
895,975,2024-12-02 12:12:42,已出餐,6.3
896,571,2024-12-02 12:13:16,已出餐,17.5
897,1029,2024-12-02 12:14:07,已出餐,20.3
898,131,2024-12-02 12:14:10,已出餐,21.0
899,869,2024-12-02 12:14:44,已出餐,26.95
900,652,2024-12-02 12:14:54,已出餐,42.0
901,650,2024-12-02 12:15:11,已出餐,39.2
902,196,2024-12-02 12:15:20,已出餐,42.7
903,130,2024-12-02 12:15:29,已出餐,38.5
904,61,2024-12-02 12:15:34,已出餐,30.8
905,1015,2024-12-02 12:15:53,已出餐,21.0
906,492,2024-12-02 12:16:13,已出餐,53.55
907,514,2024-12-02 12:16:33,已出餐,15.75
908,1092,2024-12-02 12:19:19,已出餐,9.8
909,617,2024-12-02 12:19:19,已出餐,17.5
910,909,2024-12-02 12:19:22,已出餐,33.95
911,496,2024-12-02 12:19:24,已出餐,23.45
912,849,2024-12-02 12:19:48,已出餐,25.9
913,559,2024-12-02 12:20:36,已出餐,37.45
914,245,2024-12-02 12:20:52,已出餐,25.55
915,648,2024-12-02 12:21:06,已出餐,25.2
916,305,2024-12-02 12:21:16,已出餐,23.8
917,681,2024-12-02 12:21:44,已出餐,15.75
918,290,2024-12-02 12:21:53,已出餐,6.3
919,505,2024-12-02 12:22:20,已出餐,58.45
920,554,2024-12-02 12:22:23,已出餐,7.7
921,157,2024-12-02 12:22:28,已出餐,16.8
922,221,2024-12-02 12:22:59,已出餐,12.25
923,636,2024-12-02 12:25:01,已出餐,31.5
924,314,2024-12-02 12:25:27,已出餐,16.1
925,761,2024-12-02 12:26:11,已出餐,12.25
926,662,2024-12-02 12:26:12,已出餐,32.2
927,1027,2024-12-02 12:26:28,已出餐,12.25
928,951,2024-12-02 12:26:34,已出餐,8.75
929,570,2024-12-02 12:27:15,已出餐,15.05
930,1099,2024-12-02 12:27:19,已出餐,38.5
931,485,2024-12-02 12:27:59,已出餐,28.7
932,226,2024-12-02 12:28:08,已出餐,46.2
933,775,2024-12-02 12:28:43,已出餐,44.8
934,995,2024-12-02 12:29:02,已出餐,43.4
935,450,2024-12-02 12:29:13,已出餐,10.5
936,364,2024-12-02 12:29:39,已出餐,18.2
937,470,2024-12-02 12:30:19,已出餐,56.0
938,156,2024-12-02 12:30:41,已出餐,36.75
939,470,2024-12-02 12:30:43,已出餐,33.25
940,781,2024-12-02 12:31:30,已出餐,15.75
941,296,2024-12-02 12:32:11,已出餐,7.0
942,237,2024-12-02 12:32:13,已出餐,29.75
943,295,2024-12-02 12:32:17,已出餐,28.35
944,763,2024-12-02 12:32:18,已出餐,32.2
945,732,2024-12-02 12:32:23,已出餐,23.1
946,270,2024-12-02 12:32:51,已出餐,42.7
947,254,2024-12-02 12:33:14,已出餐,30.1
948,459,2024-12-02 12:34:42,已出餐,7.7
949,431,2024-12-02 12:35:11,已出餐,27.3
950,780,2024-12-02 12:35:15,已出餐,20.3
951,405,2024-12-02 12:35:22,已出餐,23.8
952,783,2024-12-02 12:35:23,已出餐,29.4
953,502,2024-12-02 12:36:18,已出餐,29.75
954,159,2024-12-02 12:36:34,已出餐,33.25
955,389,2024-12-02 12:37:18,已出餐,29.05
956,366,2024-12-02 12:38:07,已出餐,14.7
957,662,2024-12-02 12:38:58,已出餐,11.2
958,13,2024-12-02 12:39:20,已出餐,53.55
959,279,2024-12-02 12:39:30,已出餐,36.75
960,256,2024-12-02 12:40:10,已出餐,22.75
961,440,2024-12-02 12:40:19,已出餐,37.1
962,332,2024-12-02 12:41:12,已出餐,15.4
963,340,2024-12-02 12:42:07,已出餐,31.5
964,703,2024-12-02 12:42:09,已出餐,25.55
965,294,2024-12-02 12:42:17,已出餐,23.8
966,463,2024-12-02 12:42:53,已出餐,31.5
967,332,2024-12-02 12:43:09,已出餐,9.8
968,271,2024-12-02 12:43:58,已出餐,27.3
969,357,2024-12-02 12:44:03,已出餐,18.55
970,971,2024-12-02 12:45:01,已出餐,12.25
971,484,2024-12-02 12:45:21,已出餐,6.3
972,608,2024-12-02 12:45:58,已出餐,35.35
973,487,2024-12-02 12:46:26,已出餐,21.0
974,612,2024-12-02 12:46:37,已出餐,39.9
975,496,2024-12-02 12:46:47,已出餐,33.6
976,646,2024-12-02 12:47:01,已出餐,8.75
977,638,2024-12-02 12:47:52,已出餐,19.95
978,154,2024-12-02 12:48:24,已出餐,10.5
979,1056,2024-12-02 12:48:34,已出餐,33.25
980,417,2024-12-02 12:49:09,已出餐,46.2
981,17,2024-12-02 12:51:15,已出餐,35.35
982,1034,2024-12-02 12:51:21,已出餐,6.3
983,719,2024-12-02 12:51:41,已出餐,15.75
984,492,2024-12-02 12:52:35,已出餐,47.95
985,304,2024-12-02 12:53:21,已出餐,21.35
986,42,2024-12-02 12:53:23,已出餐,25.2
987,396,2024-12-02 12:54:03,已出餐,36.05
988,753,2024-12-02 12:54:42,已出餐,28.0
989,377,2024-12-02 12:55:10,已出餐,16.8
990,727,2024-12-02 12:55:16,已出餐,36.05
991,301,2024-12-02 12:57:18,已出餐,28.0
992,424,2024-12-02 12:57:45,已出餐,29.05
993,118,2024-12-02 12:58:34,已出餐,12.25
994,417,2024-12-02 12:59:47,已出餐,28.0
995,630,2024-12-02 12:59:53,已出餐,32.2
996,797,2024-12-02 13:00:28,已出餐,52.5
997,998,2024-12-02 13:00:50,已出餐,8.75
998,396,2024-12-02 13:01:02,已出餐,14.7
999,87,2024-12-02 13:01:38,已出餐,47.6
1000,345,2024-12-02 13:01:38,已出餐,19.25
1001,364,2024-12-02 13:01:44,已出餐,6.3
1002,783,2024-12-02 13:02:25,已出餐,48.3
1003,624,2024-12-02 13:02:33,已出餐,32.55
1004,771,2024-12-02 13:02:35,已出餐,39.2
1005,881,2024-12-02 13:03:49,已出餐,41.3
1006,992,2024-12-02 13:03:52,已出餐,35.7
1007,116,2024-12-02 13:04:03,已出餐,28.0
1008,903,2024-12-02 13:04:41,已出餐,11.2
1009,868,2024-12-02 13:05:18,已出餐,12.6
1010,531,2024-12-02 13:05:29,已出餐,18.9
1011,50,2024-12-02 13:05:46,已出餐,24.5
1012,856,2024-12-02 13:06:05,已出餐,32.9
1013,828,2024-12-02 13:06:26,已出餐,35.0
1014,474,2024-12-02 13:06:36,已出餐,14.7
1015,983,2024-12-02 13:06:41,已出餐,35.0
1016,194,2024-12-02 13:07:28,已出餐,34.3
1017,222,2024-12-02 13:07:39,已出餐,8.75
1018,527,2024-12-02 13:07:54,已出餐,44.1
1019,868,2024-12-02 13:08:10,已出餐,36.4
1020,557,2024-12-02 13:08:54,已出餐,19.95
1021,182,2024-12-02 13:09:10,已出餐,21.7
1022,339,2024-12-02 13:09:18,已出餐,37.1
1023,48,2024-12-02 13:09:20,已出餐,13.3
1024,325,2024-12-02 13:09:37,已出餐,35.35
1025,377,2024-12-02 13:09:37,已出餐,46.55
1026,911,2024-12-02 13:10:30,已出餐,7.7
1027,121,2024-12-02 13:10:30,已出餐,39.2
1028,74,2024-12-02 13:10:35,已出餐,37.1
1029,7,2024-12-02 13:10:45,已出餐,43.05
1030,911,2024-12-02 13:10:50,已出餐,36.4
1031,134,2024-12-02 13:11:03,已出餐,46.2
1032,136,2024-12-02 13:11:14,已出餐,19.25
1033,278,2024-12-02 13:11:14,已出餐,25.9
1034,983,2024-12-02 13:11:38,已出餐,22.75
1035,780,2024-12-02 13:12:00,已出餐,19.6
1036,950,2024-12-02 13:12:04,已出餐,37.8
1037,209,2024-12-02 13:12:04,已出餐,26.6
1038,393,2024-12-02 13:12:20,已出餐,50.05
1039,239,2024-12-02 13:12:47,已出餐,6.3
1040,15,2024-12-02 13:13:09,已出餐,44.1
1041,459,2024-12-02 13:13:26,已出餐,32.55
